,Nutrient_1,Nutrient_2,Nutrient_3,Nutrient_4,Nutrient_5,Nutrient_6,Nutrient_7,Nutrient_8,Nutrient_9,Nutrient_10,Nutrient_11,Nutrient_12,Nutrient_13,Nutrient_14,Nutrient_15,Nutrient_16,Nutrient_17,Nutrient_18,Nutrient_19,Nutrient_20,Nutrient_21,Nutrient_22,Nutrient_23,Nutrient_24,Nutrient_25,Nutrient_26,Nutrient_27,Nutrient_28,Nutrient_29,Nutrient_30,Nutrient_31,Nutrient_32,Nutrient_33,Nutrient_34,Nutrient_35,Nutrient_36,Nutrient_37,Nutrient_38,Nutrient_39,Nutrient_40,Nutrient_41,Nutrient_42,Nutrient_43,Nutrient_44,Nutrient_45,Nutrient_46,Nutrient_47,Nutrient_48,Nutrient_49,Nutrient_50,Nutrient_51,Nutrient_52,Nutrient_53,Nutrient_54,Nutrient_55,Nutrient_56,Nutrient_57,Nutrient_58,Nutrient_59,Nutrient_60
Food_24,0.005021139883321731,0.008532913287598155,0.0029964162745899654,0.005445507300959812,0.00936656865502079,0.007004932361080075,0.008182711177803979,0.005958945731669376,0.00982419812956567,0.006297959392133268,0.001409596425663324,0.002781845199458154,0.004642962660614333,0.006411494553163988,0.007947377806680641,0.0047177751331349774,0.007390524745141199,0.008108825527982125,0.003855341775249845,0.009813432160322367,0.006846908457122521,0.008928982547075182,0.006003439199277461,0.007674427964370914,0.007934896554547289,0.009174235413111211,0.002353147811842333,0.006024550817523237,0.004855406617952707,0.009308431190563664,0.001945852248240993,0.009843164998128217,0.008879061916839667,0.001664436534078237,0.005418697469864271,0.007458035501912734,0.007643363911219509,0.009158447127141287,0.008198788920240799,0.0037983734230968057,0.005485913072762072,0.0073160718664226874,0.002245931572279163,0.0027459171784017765,0.005329382032988854,0.0036842121883496146,0.008763033248056856,0.006276495893685562,0.00413798677946531,0.008639497230439691,0.008243906036988151,0.009985193893893428,0.008625769195003614,0.004730108813251118,0.0021474899359298963,0.008565768173804302,0.0015378212616435458,0.004152440866103687,0.009277641826941466,0.009646898261005909
Food_25,0.006765081341690966,0.007197834852853423,0.0013820903985297024,0.0056303230698059314,0.005921813609257072,0.004060906715117,0.0016173715127849593,0.003060168397519546,0.004221855431750767,0.004916277878646967,0.006318340529802124,0.007501523668284128,0.0038586868594655157,0.003960583839270848,0.0011772247845133336,0.0013678737408461647,0.003320395248776828,0.007662204979074611,0.00665482447336521,0.007928101186100513,0.007920274925933397,0.008709107209023712,0.007482873393881953,0.009811098271007405,0.009089426973716359,0.006280454496009108,0.006293419034420546,0.0013084033631700655,0.009986739199375191,0.0021841839762952765,0.007663124769684329,0.00838913675611878,0.00435749076374683,0.002771668491987824,0.0018888389811149953,0.007737454052466201,0.005073881762851262,0.007423459831010222,0.009238668839666207,0.00231925362535951,0.009272539006514199,0.00470463813557593,0.0037474030890756018,0.009487560345425014,0.009915865233457596,0.0027900299599070335,0.006911545122567851,0.0019584578239395436,0.006858226034717553,0.008445819049982648,0.0071604869187166095,0.0047559982785633625,0.004447597236073926,0.004538101737010754,0.006307406361936309,0.008934105430652463,0.009361595415418911,0.001481766581865863,0.002634601551811195,0.0020100188424545967
Food_26,0.0027400117669022263,0.0041194702954825465,0.005558785143603615,0.00666515104308237,0.007589279972257314,0.009011003872472265,0.009901795935068118,0.006965708307014079,0.008608280668009867,0.008002349622322292,0.003767788352968408,0.008881230432114307,0.0013848682415301895,0.0010033060937631208,0.003463593664496178,0.00515887776664705,0.006745266055006097,0.0019159323989009032,0.00705709120451356,0.008216342803537252,0.0026678162762143014,0.004736127293486145,0.005679864909579789,0.005066263162760327,0.008198469377996237,0.00964470158307398,0.00819057847607362,0.0017019353608824213,0.008244420149432146,0.0015993669901199605,0.00312373346717413,0.0023778720715215054,0.002777671961614769,0.005754836143516157,0.007045208718497684,0.005232891541024369,0.009637260751263192,0.0031626308802715003,0.007868262072293138,0.00883163960656434,0.006058594996792473,0.005106002517653979,0.006365660021013193,0.004859287931443087,0.005996744940910325,0.004752405569159214,0.004604227392647207,0.007258118213255769,0.0018356609176117117,0.0024988786545593875,0.008660786245435037,0.007939696121336694,0.0035330835456495444,0.004395420393991842,0.009334238559656326,0.008362695026564752,0.006529116699816678,0.0029934116092266197,0.0013982677418374265,0.004881320621577084
Food_27,0.007053644253317158,0.008456324414660665,0.008674201051680425,0.0012949831116402706,0.0031974133045319145,0.004051851296296628,0.0026985898986344728,0.00822677840527454,0.007907191867764483,0.005651497363428738,0.009846338301962701,0.0022965268698175805,0.009096865329949022,0.0020481692874572454,0.0024686353496270862,0.00726597280225557,0.001986127228375204,0.0060926058587683985,0.0047821018282538826,0.007556265689869134,0.009106077149279787,0.007928843632021499,0.008647208887790695,0.0012965090367810916,0.0037917594841978285,0.005638897780176992,0.004743579831668015,0.0030812945768171965,0.00377086688164021,0.009508878733524451,0.0036476279188421643,0.004185136991618071,0.0010333879637501682,0.008605698645500872,0.00239356633061419,0.0028372984796235347,0.0032973806538282306,0.008961598511603584,0.0028580627012168326,0.00817773724781146,0.008272444062906142,0.009343185119077564,0.0020400518224028257,0.002955510751040482,0.007686084628726493,0.0027640067885266514,0.0035769659218610416,0.002500674221002264,0.002554270175395444,0.005333980191653852,0.001987147559016627,0.0038952785661726004,0.004839345186389911,0.0012209330487157983,0.004494998498270074,0.0018471019247696526,0.005442206780315591,0.00843164369701387,0.008365799459636086,0.0017240366398366047
Food_28,0.006411049819070682,0.00851127743774113,0.003141752886411718,0.007857338603046393,0.009016879118050842,0.008255117362963998,0.001965709283639541,0.001081539995701464,0.0027255169892966107,0.0034342960685196096,0.006545646915543636,0.004458458577180866,0.007330663275953262,0.004177674644694478,0.002389828821891403,0.0038142085913743166,0.008958918037502216,0.009626791098205585,0.0028676146066063165,0.008096215483219973,0.0034601386288588363,0.00898418389088267,0.002489910515166299,0.006993639268246513,0.0017579013824186428,0.009765039915764828,0.0073057001017648865,0.00857634165464577,0.006100024054267312,0.005291212275359742,0.006596941522549286,0.0057586736052950335,0.005224459196306377,0.007835052263118786,0.0026038085944534136,0.002540548433396427,0.004886583855847356,0.0038867312444045145,0.001667120661217217,0.00860023443176861,0.007944425260249148,0.005895293498226864,0.009813920835379322,0.0016534005989284478,0.007900023709250876,0.0033973335244818718,0.0043173902794921785,0.0029735144668276083,0.008101341023156787,0.002298160918194094,0.008560150279617502,0.006954198834068506,0.0015312092074220326,0.008298835584401382,0.006649801445466816,0.009144840876205075,0.007738500757677745,0.006050088346867974,0.008528924625572781,0.0035024521447109993
Food_29,0.005922550556601073,0.0036425513782306915,0.009713839519814579,0.0030357667075780574,0.0011416441570341626,0.003932693578034167,0.005522584572728243,0.0012552664080706757,0.0060332347003051665,0.008868544974561073,0.007342589749750032,0.0066067149068047394,0.009603655756374261,0.009624514004578952,0.008418398227329059,0.00646967662647266,0.005389881035479361,0.0011198450192182058,0.006456357156038873,0.009901792678211684,0.008362909450216262,0.0040654417949591674,0.0023684232253997984,0.008056527530204388,0.007695440385685675,0.009703421127813909,0.00887358125745405,0.006000963627451667,0.0019115582226826794,0.005351505925455641,0.0038232554862008532,0.005611676338223559,0.003715314171756879,0.008756406927780363,0.008598943125845401,0.0038391864145035036,0.0063962321173659555,0.004871627718751487,0.00918183481325707,0.002686248112836905,0.007279555616064634,0.00973337795053495,0.0025774796760678117,0.002817697855817829,0.007243510048050052,0.008012385320724225,0.0054149414931453956,0.006487178186324093,0.002914141679306459,0.005289528057105935,0.0020086469278742364,0.003892797327480983,0.003563017345278589,0.005001628240921781,0.009371137260193275,0.002631408959330582,0.004612494219622485,0.006540374971986803,0.009519013774666015,0.002198333723821914
Food_30,0.009260889552938023,0.001729484097706554,0.00532667257444238,0.005091308805074346,0.00288642455989476,0.004127137013042628,0.005087487415135584,0.008786903166195664,0.009595577308362038,0.005670331107734488,0.008830898112649796,0.0064735442710910154,0.0041417860778890795,0.002747747868521222,0.004718212946044884,0.00570541854631463,0.0013999904943360058,0.002312570492837657,0.006401659815832961,0.003025014352094459,0.008535937384731677,0.003942480247967716,0.001943507865279258,0.0017517752969978535,0.009434107184786017,0.0020621828011769127,0.0022681878774585404,0.008763994521394779,0.003288593172496096,0.006993562696789746,0.008350531183269023,0.00646462576117173,0.009617396891030645,0.007379946093347573,0.0020147635891329253,0.00602569023891292,0.007463678734802656,0.008217615163361006,0.001236892017556824,0.00746991023744282,0.008431127389175046,0.007721504298418209,0.005611142310900383,0.005122188667799227,0.005944767249698344,0.00734179328943942,0.009306228615692368,0.006553316895770126,0.008990508756551226,0.007311311627011547,0.0016150273969496283,0.005507453710014597,0.003578377134837181,0.003566574353193151,0.004203347960943858,0.003832594948004282,0.006207489821053902,0.007152413503182014,0.0034187444836906193,0.0021678636031154325
Food_31,0.001529278488410159,0.00618177560527497,0.0026751714969970217,0.0010832319480132944,0.009349777713913338,0.005834263771749166,0.001832033622222755,0.008586290009147369,0.009848824644611065,0.005037405958159455,0.0013824064741434236,0.0020579134668045717,0.00443488371980889,0.008969703737039893,0.0023323481134998585,0.00841591084602426,0.001134786341971175,0.0051164982890723,0.006799574268555114,0.0015434153382303676,0.006532864755548381,0.009499637093226005,0.0024423392812293557,0.007566502447318176,0.006481845081491891,0.002666047499913075,0.0010558307323842943,0.0010835600545533437,0.005788831682548258,0.009485014686050744,0.006798687647190512,0.007428698616643694,0.005444789382284834,0.006237000483711129,0.0021373077279754314,0.00889138558360568,0.007847133658001219,0.009983790575601486,0.0036795065280005924,0.003043159946164521,0.0021264549216520865,0.009677887809544403,0.008027966661652213,0.0024969215234767485,0.005974178239973925,0.004723913872605491,0.002363374070255736,0.0024586568652696893,0.009671229952706674,0.0037446776466195,0.009472953625155489,0.0016804960575857596,0.005147227380638716,0.0021665714366508413,0.0010430864671705496,0.00598389466335469,0.002025046943302271,0.007498220778403118,0.007283047381362096,0.0025869961671804026
Food_32,0.009475679289389652,0.007489390675892407,0.00368173237741237,0.007383103875557117,0.007587372499133825,0.004080036981258646,0.004380297062153133,0.004231958568879701,0.006549565991968667,0.009103691318861615,0.0025587391260572887,0.008876796488526868,0.0012488784085480827,0.0069430473638040025,0.004729949858707248,0.008121533970092444,0.007490783016378127,0.005320970264306656,0.006794776330503371,0.005515958176299508,0.00830366623559695,0.005284755873714088,0.005708403909928683,0.0032546852777546073,0.006445387151294252,0.003726143278028516,0.006195556130886839,0.002527103040166629,0.0024352218310704295,0.004753267670727942,0.004841375635994868,0.0034129833842128517,0.00218437165330021,0.0013528948529250736,0.0012270864455903453,0.0034439526100582814,0.005156680979457435,0.007536189531755144,0.005273845306426082,0.009136457374917535,0.0013169782411786637,0.0026259455938657094,0.004046630434931284,0.006197465692586103,0.008674625421045482,0.004151817567609188,0.003411898142539781,0.0015570025195860617,0.008391731299282938,0.004416997988860111,0.00614395175875241,0.009851998763540985,0.001014351135438651,0.002309051266289794,0.0080119989461742,0.008246147366870541,0.0079232240712948,0.005832990019385464,0.009809712829207506,0.0045656610399578855
Food_33,0.006417493283018012,0.0015703210409396349,0.004688717049166049,0.007502500787589299,0.003148649566936294,0.009494448301658336,0.007181050308789602,0.0035881784457181434,0.007920990304352709,0.001748482946272982,0.009772969802594109,0.0014435673316620266,0.009401103020338464,0.003275684899734351,0.007820416969218015,0.0010006632948979547,0.003288160802616398,0.00774190545984748,0.005791024638075901,0.002034569346734034,0.004542667712535478,0.004379944195760883,0.006113460197628549,0.007011793652141961,0.00856747218171025,0.005475082572796354,0.004528195455746531,0.002295788806858435,0.0082434066849075,0.0074203336487310406,0.004678096577092169,0.005665890789484026,0.006986645599707,0.0024832503086278405,0.0012447801496712823,0.003857533292680169,0.006360265176725468,0.0053794548215331285,0.007232991641768144,0.008377208250170819,0.005395982200572484,0.0022084032134604237,0.008655651998190694,0.00617491294546703,0.007659437327045837,0.007341981882474625,0.009713905941981175,0.0036577659010223256,0.007347760955013359,0.004291086998133265,0.004558696488267776,0.0030753517299284936,0.004096091580857685,0.009534670764924369,0.003633137622528409,0.0032139154536092807,0.006248241806264399,0.003322323610675792,0.005260471530348656,0.008507586309006134
Food_34,0.0030736028287645803,0.004840222709655281,0.006494407615180288,0.00591066032116137,0.009772509136737138,0.007123332289556757,0.0076595161784359595,0.0097026035317006,0.00472994222705669,0.004198418335549461,0.001394761867897443,0.002657838758669444,0.0031347066884650832,0.0026515402036420468,0.007793055038769081,0.005822946831485006,0.007008704213126206,0.008384159447554364,0.0030769654715730524,0.003933315458393493,0.007375242403329372,0.004534830513140256,0.0012634384609093974,0.004914596971241902,0.009174457777738728,0.004681193604335873,0.003990240247984724,0.009905725746505247,0.006799740078133119,0.004293982238240629,0.0019181757822742665,0.008090645004517791,0.007372674401389819,0.009297242193237087,0.002955480670252075,0.002034319149894088,0.007516652737681573,0.002830562577988261,0.0025849345401054652,0.003878266018564649,0.008351426273305939,0.005855829445986677,0.0014126531959205288,0.005175052071933856,0.007155816502298277,0.0058453159462211425,0.006152051963409004,0.003022995955533982,0.008629653984358134,0.006052588458320118,0.00741921411736609,0.009836777953119723,0.00485378791907079,0.008929599514088577,0.0010655291254701251,0.001300665633536081,0.006312519295559353,0.003803044559879806,0.0032344891031773023,0.0035014182148806272
Food_35,0.0038656264114952884,0.007560529265290807,0.006122763750078502,0.008101323753034002,0.008471769218515468,0.00858641373371154,0.0047317973425739885,0.004791460566847698,0.009336392921265257,0.006955872351439695,0.0017242046558122491,0.005879682586832215,0.004204065336714163,0.00988691490744727,0.0011228986581606332,0.0065096278576350225,0.007512607849589723,0.0036001609422161972,0.009762773664308791,0.008735829643195404,0.009240875568872313,0.0011730885341639363,0.006128849361833281,0.003651852177590921,0.008641257714420966,0.006695646912234662,0.0058498930388899886,0.0020312935270804513,0.0058620052430757175,0.006687137317207841,0.009603210783791841,0.006265459093814827,0.00970660541571089,0.009654455040459961,0.0068518030225023785,0.005553171857062798,0.005194195694434444,0.009013407050042044,0.001254310146745811,0.002024273782212144,0.0019186455620723668,0.007812417926089494,0.004056859214672814,0.00674171690266631,0.006434046134583091,0.004472451727682785,0.005784109500181588,0.006806246802144941,0.009468552968903247,0.006180706655748834,0.006529307605914829,0.0016107023593339793,0.00956994233284101,0.005752737351184476,0.008211460778739297,0.0014526195683265018,0.00478819122163382,0.0033127791323743147,0.00340278308819731,0.008123083569648366
Food_36,0.006614800527419683,0.004957707806585633,0.0010952716562775409,0.00968435148650977,0.009658209280201516,0.0029579698925203462,0.0013721173508490104,0.0057717942671071205,0.00956269733154767,0.009193562611884417,0.00626196577500457,0.003731939655883365,0.0039696479539227635,0.009081221963374249,0.005426056320720193,0.0021800460607043102,0.003235829283762466,0.003491154113207492,0.002111920164387184,0.005167399433691623,0.009244458174474921,0.007019042886930349,0.0016522653182397052,0.0010494533602824646,0.0034862290072232892,0.004264236413145463,0.007990747021420982,0.0097030497153733,0.004488104560811893,0.007180210268351751,0.009954117166176672,0.00771099925487513,0.006725705941772601,0.0017026736876047388,0.003908936810752573,0.009220529426114413,0.002809049335128152,0.008592313233458874,0.00726691316572455,0.004296919337476793,0.00576256842741391,0.0058852582187753225,0.0074264840656649775,0.005649003469892766,0.0021976839116574966,0.007961092043697215,0.0046564524721550695,0.009667845011907348,0.0035516240406373097,0.003367709022669262,0.004001566561076643,0.00615085314362763,0.00905382766180884,0.0025865347612601336,0.0035171091783929823,0.006235118588330757,0.005089008179453636,0.0050259059853015285,0.00838660835886766,0.009314904722602251
Food_37,0.005331762694628937,0.007186166159025465,0.008209528399246546,0.005665297693484476,0.0036488476805836183,0.006742761379500554,0.006265981902754534,0.009114065377656494,0.0014716633309287044,0.009191182484201203,0.005809888253488237,0.0011410850444492253,0.004102319608910093,0.0075190020748778785,0.005395897791422497,0.009821431336968934,0.004803490664479437,0.00393971706663407,0.008395047409866113,0.005931160294222283,0.007140939211563031,0.0082513210423481,0.007042847915130583,0.004801667452917982,0.002123168031048706,0.006222233499141705,0.009076899940563338,0.004770031838665735,0.009196527113585564,0.005531750378041619,0.00658757406198229,0.008496896284500788,0.006081373986766494,0.0018187240536600715,0.009828814607203556,0.003212643717215504,0.007394547957671788,0.005546020947559649,0.005308953731359373,0.0031954673698020232,0.007499356891300937,0.002015094383478885,0.00991407978425337,0.008608361833964837,0.005810580460052129,0.004820976604522086,0.003578181692138809,0.005514323238466908,0.008914757158217514,0.0034750576063061526,0.005504837129228224,0.003110949118603278,0.004034342022984564,0.002712344580309992,0.009914852745290692,0.006143477018162101,0.00759533611633026,0.0018842492210683305,0.004295057950668842,0.009033758227425893
Food_38,0.0017599449378155312,0.0024893490550565184,0.006628758493160518,0.006605100946938027,0.008544043400085367,0.009419434874842793,0.002277878278827374,0.0033343643667429956,0.004847152651239303,0.0010081295696912466,0.0016283287266372543,0.003038421501469195,0.005329917676142306,0.0032637046435175154,0.008890137030007433,0.0039184558798781004,0.009321605309283658,0.009773085346612392,0.0050487538051682095,0.003044159352093913,0.00362499520080703,0.007987003134935017,0.0034601473701333196,0.0044252458112825615,0.0053071827263366485,0.006176000048229858,0.009964903962711144,0.003089887796472331,0.00418081332923352,0.0033660205930945994,0.0042500209297933935,0.0019072406520515852,0.004238287905169425,0.008990785283179498,0.0036873086306180415,0.00434741301864162,0.009500267479941413,0.007555410966941814,0.005650648433362436,0.007994734555630965,0.0021086168396905356,0.005180413178987582,0.002064125158622797,0.0031025633051762203,0.0022768053376623276,0.004256211152522255,0.004434753883563333,0.00952577723649917,0.0033771315806877633,0.005251859607848652,0.008302414635671381,0.008340558277929956,0.007753088683315183,0.0035905038592606566,0.005454744574702214,0.0026759043566805096,0.0026955957050452386,0.004922570918244799,0.007647329991186471,0.005739258339980542
Food_39,0.00898014898762707,0.008478179179998184,0.0012844489853836502,0.0061157713857959446,0.006482451379200789,0.009654176298700735,0.0012091296403797555,0.005779933938717661,0.002843032257422672,0.001482966156624302,0.00628739672258551,0.007953437292695223,0.007973789043026692,0.001272595691403161,0.004662517602444304,0.0014005866443375847,0.003230547822916928,0.002735926324821535,0.002936643213179415,0.004052065726310758,0.0034967623765239848,0.009660519201948384,0.004171664080084439,0.00904755263763675,0.002629375043688326,0.00787372180469393,0.0015521098242217849,0.0051648510652240725,0.0010495939621197334,0.008292616867624926,0.009554374324340056,0.001315966337444311,0.00940461725325983,0.007964685023422177,0.0042297542091351585,0.009179888961005248,0.003666315441258109,0.004683657810112859,0.001870401359728195,0.006912450657101297,0.001266407458680447,0.005364147476791336,0.007148726652272805,0.008391138408541998,0.0023494725065949596,0.0077868132962384574,0.0074716932119952666,0.006036134807078058,0.006261801380090777,0.0018214364877110032,0.006404239389163423,0.004433699863637491,0.008808227662074824,0.003817889935623912,0.006189355696271722,0.004839142597310751,0.00888635744425282,0.0032852500029027015,0.001709221242785144,0.007737901488848257
Food_40,0.004716069552174894,0.006301885232136624,0.00123750398542016,0.00956898812257662,0.008898565396464789,0.006614811105195498,0.0011532685790135624,0.00440178826584589,0.00980916883967934,0.0071319732286621125,0.0024488907518207723,0.005145370737890506,0.009700639694591374,0.005812373569749341,0.0012215307522684211,0.0065779487584838,0.0034409487783804388,0.0018896135668921394,0.004626176002587037,0.006026707876890204,0.0011533664624302246,0.006031421277723528,0.005600828321556737,0.008145175447888842,0.0048119483513385745,0.0059810538670289765,0.0076780837365141375,0.009074312846037512,0.004420311184213188,0.006414701462048319,0.007251498130747437,0.0013894360879797656,0.008206844576375213,0.0043968716669385444,0.007032150472992489,0.005244976595844542,0.007321052284225366,0.0075189788131220115,0.002724139121378206,0.006959568108578056,0.008661910940938785,0.0031201048045447735,0.007823651229044902,0.006704426018397013,0.009596134310253076,0.0033422191956258476,0.002388499998922032,0.0038090891375352994,0.0033216290037812683,0.007811494844261617,0.007597983734621185,0.007027164107698005,0.00294741203012639,0.00875626126695181,0.00960914400273035,0.005784452362977801,0.006844354575664473,0.00550622889118506,0.003552019435923435,0.003575328435969438
Food_41,0.0038207847046142188,0.002717650037477386,0.009117312693663858,0.008725583206420175,0.005154754251869531,0.0043052627130415345,0.00945170520892389,0.003001361223095291,0.0059818776352012154,0.0014904833998794639,0.002720819773157041,0.006436242400235589,0.006959652875597528,0.006228962368059158,0.008826412743993609,0.009940646987404725,0.007874756579376202,0.00518582605729383,0.008505412025086926,0.002083486547494015,0.007149436268013369,0.005665040087080906,0.002602592976301466,0.009756402555521928,0.004045936778008729,0.006538810653670451,0.00890734813772457,0.005560199595233386,0.002036240651587887,0.00836865175912561,0.004178923903529205,0.009847601820026551,0.008954429018001024,0.008681044000140616,0.004206278597841095,0.00781416800028159,0.0098769615670143,0.005736894507561982,0.005236589394597085,0.0011319923887486373,0.007301833918614427,0.008726298117416688,0.00322711467473647,0.003835221194031912,0.005506093191935409,0.001648721416253652,0.001806782284888633,0.004789996829992728,0.003350970574330795,0.004654335722794917,0.005089476682899443,0.009786460570652064,0.009498338380925536,0.002257571363857895,0.00894327376359022,0.0017218599609707072,0.005568719227459788,0.0024751891009878882,0.004293029308212407,0.0076900620308379825
Food_42,0.00482054931421165,0.008262561588142005,0.007469341399337877,0.009485555015899146,0.005807404185272896,0.00821933158589016,0.0039061639570334675,0.004111712605808782,0.0046045941722335495,0.004698241608682802,0.001929278985993771,0.005671890453986772,0.0018712289734212303,0.009007859222377877,0.001556603049009638,0.0050472498727837795,0.0035622465975138746,0.002393824740890312,0.008054530217579911,0.007434391590275731,0.0023135310116336183,0.006694890769956792,0.008132996505974016,0.007959989983328983,0.0018305163789702544,0.007169614471411987,0.007444215287952194,0.008759496403378246,0.005572399049784881,0.005149846002730217,0.00968604692427523,0.008168610301648782,0.006028578917258402,0.003975553641801516,0.008607141964031596,0.0050989275051796425,0.0018341667294234456,0.005094138454420959,0.008847715565351317,0.005034539322050009,0.001129142329663151,0.006503367915248227,0.00996247003070259,0.008355237256364608,0.006555141519563332,0.009229589981180966,0.008322235134859558,0.005487754174660364,0.006320982568666437,0.00758163528282718,0.008617835475809783,0.0015235876213904025,0.007973234714450361,0.0050275309598038186,0.006947187042713867,0.007881697098629651,0.005855517325247035,0.0024266336552235916,0.004685741483664395,0.001691856943771418
Food_43,0.0072037062203973755,0.00958335563766775,0.008157275310017684,0.004508077805084069,0.0062586234640494495,0.0037378060826218228,0.005869410395994686,0.0037065421520617622,0.007644922811187491,0.0033340735718832295,0.009676183513905052,0.006957538589561784,0.001619000629154594,0.0010969998715512383,0.009973417097845903,0.002984550203942142,0.0038130647361145987,0.0028757261278189753,0.00935291595224064,0.006868115737017528,0.005539476912004997,0.006018857330433134,0.003860855625692686,0.006527575021274573,0.004776403271094388,0.0027930533178176127,0.006909445897388934,0.004364565123332909,0.008065597412054456,0.004738554617585744,0.005574442375415768,0.008087198312628068,0.0050309028362775805,0.009695990216117483,0.008137258004756006,0.008437873647834809,0.009585284200333551,0.004499655659588868,0.006220722377639538,0.007242325667160432,0.007061126351865677,0.009576431151049176,0.003595137704905011,0.003622253757633928,0.00926203961835232,0.008193750775539037,0.0028302096166263804,0.00613042190283491,0.007711873606866955,0.004177327514027582,0.004909440260992511,0.0061785695049480375,0.005203977017933896,0.007777381510621296,0.0010534487831476277,0.004911692719519455,0.004038232377959845,0.006482476475468442,0.007983625976932238,0.0016853064598137723
Food_44,0.002422537602410732,0.006985734617278301,0.007645621969138754,0.006293815993709519,0.009845230140711338,0.005495153401959172,0.002226631015878793,0.007176619543339721,0.006418679699753183,0.006313793275272372,0.005912682717217585,0.00945186138594585,0.002162407571439022,0.0016587756867248054,0.0023870545243958783,0.0032049118891445544,0.006336516874928223,0.00651182724187061,0.0030934168971137586,0.005403029493798438,0.005338556674909614,0.005077996896567025,0.008231907654213924,0.005245237628880687,0.007825289463605493,0.0024983301862431828,0.005787706096658513,0.00841694298456876,0.002599449255246319,0.005184299518278961,0.006481713844321451,0.002662971173535586,0.007810890453202628,0.0017109662301668569,0.009517739580169469,0.005213993447963222,0.0040251077772892885,0.0020512630644637635,0.004893369787610783,0.006938236264516947,0.0018503855122814568,0.0037564218565097375,0.008524158244954401,0.006815629230384946,0.0028573571067186153,0.0024481881621378028,0.0091403652358081,0.0035831819920688597,0.0026155015200876727,0.009999676166883423,0.0037827264500011532,0.0021226616902842734,0.0051558186677765246,0.004909105991786339,0.009341222282472979,0.0022078445272867425,0.0018202276551637618,0.001836808038160121,0.009138587192400127,0.005044322601649695
Food_45,0.0023554587533970313,0.006344470885413616,0.00583861020085749,0.0027856607297400944,0.006427343254837339,0.004062081108852511,0.00314533690957783,0.005593605498091254,0.0036248433536474885,0.002999259295850919,0.00891750167469707,0.002401863189160756,0.0035253097955634926,0.004475245418648431,0.0034627447927002056,0.0028963957831999267,0.007940314873491294,0.003961145428512234,0.0020126166192940462,0.005868056462110262,0.002129396475127693,0.004217676466968351,0.008936440860450555,0.004322450755955978,0.006692580768594251,0.005631629824077682,0.0022395236120017806,0.006841626380117517,0.008704314972404257,0.0018389122664080966,0.007783120802168125,0.007211901533670804,0.008799945174974313,0.0019368273892012033,0.0037512584145701095,0.0072486233850373675,0.0011981618099798522,0.007606681099574399,0.00872180721101009,0.005079736471390818,0.004908969130839869,0.0035062206586242944,0.0010454668300457861,0.0026767316499972044,0.00981877706580134,0.00880557469409221,0.0033985417487402926,0.00967373971408942,0.0043094135435795735,0.003678268372760621,0.002375268719048967,0.009114499625596066,0.009882932419601736,0.003946702636474142,0.007330873810225843,0.004017730688285992,0.001944916653749097,0.004534230761940916,0.005964129646850585,0.002107150832588448
Food_46,0.008364454973107852,0.0054762680520396055,0.003109446572541157,0.0063348362068864905,0.008139333754489619,0.003948619141467782,0.00731328691960535,0.004850732619826187,0.009676460519610408,0.007938460779424585,0.004207158122698189,0.0011597316315558586,0.006917679058423853,0.002780849427263671,0.002096912580842195,0.009385988062571144,0.009999540731934254,0.0034289993850794664,0.0037159169694934422,0.0024849004531435183,0.005119162983366615,0.008792593838521729,0.0073135535691239,0.008616984022689289,0.0030563349010622244,0.007574104606676322,0.009266739655564543,0.0035327450279295136,0.007215881892320667,0.004605916705208691,0.0036120398064303037,0.009726611218789146,0.004137699069714635,0.0019706471313461855,0.0044973028865830204,0.005029104618639842,0.007769897429493142,0.009549228402523025,0.008353512854147916,0.009378471801295956,0.00527554116977438,0.007473849114127909,0.0037814462651116223,0.0016262839766711615,0.004289261727933942,0.00728123705495468,0.0034715989922323937,0.008752653060773689,0.008116955649846117,0.0027463829426614267,0.003977530862417261,0.008427723557941826,0.003195440105601695,0.003984419311004177,0.004087602391807781,0.0082093782504319,0.001333272390445151,0.0016640828480927287,0.006206063933466438,0.0045740079189646
Food_47,0.006695967876496369,0.003398151485614446,0.009186244097334047,0.007848476984570106,0.0016097159849535643,0.008055149295565308,0.009726241350810263,0.009481920585287257,0.0076193541822290305,0.0021123437813309405,0.006184690892564087,0.0035580945595643995,0.009731916492726225,0.007457371528254485,0.006496890308086774,0.007255792383442537,0.004941812161987125,0.004354630762938461,0.00942219621495968,0.003987344213134181,0.001372925185594474,0.004607561387390117,0.008113063173595052,0.006836215222440276,0.009659536979300873,0.0019558168085722387,0.009203916720064452,0.0043196427452265596,0.005266023268797211,0.00485633939040311,0.0020480705298319734,0.0032301681015266988,0.007680444123068128,0.001207067876611257,0.002204989969476471,0.0012268915191221508,0.008716492515911944,0.006555923450036018,0.0025293579590670297,0.007918950007483782,0.009701205377063985,0.009411043370770165,0.00929392793030949,0.001070291938651689,0.006301121400867507,0.0033096935497512634,0.0060818249287887295,0.0038622726024449923,0.0023829988849535136,0.005000443510225121,0.005455866944587362,0.009907889561628622,0.0013814909572468612,0.0037103967900754898,0.008667044605794906,0.006937259483134386,0.008440147286613063,0.006942618267038001,0.007835826782315196,0.005436295749973516
